games_played,res_win_ratio
718,0.38301
719,0.38387
720,0.38472
721,0.38419
722,0.38504
723,0.38589
724,0.38536
725,0.38621
726,0.38567
727,0.38514
728,0.38599
729,0.38683
730,0.3863
731,0.38714
732,0.38798
733,0.38745
734,0.38692
735,0.38639
736,0.38587
737,0.3867
738,0.38618
739,0.38701
740,0.38784
741,0.38731
742,0.38679
743,0.38627
744,0.3871
745,0.38792
746,0.38874
747,0.38822
748,0.38904
749,0.38852
750,0.38933
751,0.38881
752,0.3883
753,0.38778
754,0.38727
755,0.38675
756,0.38624
757,0.38573
758,0.38654
759,0.38735
760,0.38816
761,0.38896
762,0.38845
763,0.38794
764,0.38743
765,0.38693
766,0.38773
767,0.38722
768,0.38672
769,0.38622
770,0.38571
771,0.38521
772,0.38601
773,0.38551
774,0.38501
775,0.38581
776,0.38531
777,0.38481
778,0.3856
779,0.38639
780,0.3859
781,0.38668
782,0.38619
783,0.3857
784,0.38648
785,0.38599
786,0.3855
787,0.38628
788,0.38579
789,0.38657
790,0.38734
791,0.38812
792,0.38763
793,0.38714
794,0.38665
795,0.38616
796,0.38568
797,0.38519
798,0.38471
799,0.38548
800,0.38625
801,0.38577
802,0.38653
803,0.38605
804,0.38557
805,0.38634
806,0.38586
807,0.38538
808,0.3849
809,0.38443
810,0.38395
811,0.38348
812,0.383
813,0.38376
814,0.38329
815,0.38405
816,0.3848
817,0.38433
818,0.38509
819,0.38462
820,0.38537
821,0.3849
822,0.38564
823,0.38518
824,0.38471
825,0.38424
826,0.38378
827,0.38452
828,0.38406
829,0.3848
830,0.38554
831,0.38508
832,0.38462
833,0.38415
834,0.38369
835,0.38323
836,0.38278
837,0.38232
838,0.38186
839,0.3826
840,0.38333
841,0.38288
842,0.38242
843,0.38197
844,0.3827
845,0.38225
846,0.38298
847,0.38253
848,0.38208
849,0.3828
850,0.38235
851,0.38308
852,0.3838
853,0.38335
854,0.3829
855,0.38363
856,0.38318
857,0.38273
858,0.38228
859,0.383
860,0.38256
861,0.38211
862,0.38283
863,0.38239
864,0.38194
865,0.3815
866,0.38106
867,0.38062
868,0.38018
869,0.3809
870,0.38046
871,0.38117
872,0.38073
873,0.38144
874,0.38101
875,0.38171
876,0.38128
877,0.38198
878,0.38269
879,0.38225
880,0.38182
881,0.38252
882,0.38209
883,0.38279
884,0.38235
885,0.38305
886,0.38375
887,0.38331
888,0.38288
889,0.38358
890,0.38315
891,0.38384
892,0.38341
893,0.38298
894,0.38255
895,0.38324
896,0.38281
897,0.38239
898,0.38307
899,0.38265
900,0.38222
901,0.38291
902,0.38359
903,0.38427
904,0.38385
905,0.38343
906,0.38411
907,0.38368
908,0.38326
909,0.38284
910,0.38352
911,0.3831
912,0.38377
913,0.38335
914,0.38293
915,0.38251
916,0.3821
917,0.38168
918,0.38126
919,0.38085
920,0.38043
921,0.38111
922,0.38069
923,0.38028
924,0.37987
925,0.37946
926,0.38013
927,0.37972
928,0.37931
929,0.3789
930,0.37849
931,0.37809
932,0.37768
933,0.37728
934,0.37687
935,0.37647
936,0.37607
937,0.37567
938,0.37633
939,0.377
940,0.3766
941,0.3762
942,0.3758
943,0.3754
944,0.375
945,0.37566
946,0.37526
947,0.37592
948,0.37658
949,0.37619
950,0.37579
951,0.37539
952,0.375
953,0.37566
954,0.37631
955,0.37696
956,0.37657
957,0.37722
958,0.37683
959,0.37643
960,0.37708
961,0.37669
962,0.37734
963,0.37799
964,0.37863
965,0.37927
966,0.37992
967,0.37952
968,0.37913
969,0.37874
970,0.37938
971,0.37899
972,0.37963
973,0.38027
974,0.37988
975,0.37949
976,0.38012
977,0.38076
978,0.38037
979,0.37998
980,0.38061
981,0.38022
982,0.37984
983,0.38047
984,0.38008
985,0.3797
986,0.38032
987,0.37994
988,0.37955
989,0.38018
990,0.3798
991,0.37941
992,0.37903
993,0.37865
994,0.37827
995,0.37789
996,0.37851
997,0.37914
998,0.37976
999,0.37938
1000,0.38
1001,0.38062
1002,0.38124
1003,0.38086
1004,0.38147
1005,0.38209
1006,0.38171
1007,0.38133
1008,0.38095
1009,0.38157
1010,0.38218
1011,0.3818
1012,0.38142
1013,0.38203
1014,0.38166
1015,0.38128
1016,0.38091
1017,0.38053
1018,0.38114
1019,0.38175
1020,0.38137
1021,0.381
1022,0.38063
1023,0.38123
1024,0.38086
1025,0.38146
1026,0.38207
1027,0.38169
1028,0.3823
1029,0.38192
1030,0.38155
1031,0.38215
1032,0.38178
1033,0.38141
1034,0.38104
1035,0.38068
1036,0.38031
1037,0.38091
1038,0.38054
1039,0.38114
1040,0.38077
1041,0.3804
1042,0.38004
1043,0.37967
1044,0.38027
1045,0.3799
1046,0.3805
1047,0.38013
1048,0.37977
1049,0.37941
1050,0.37905
1051,0.37869
1052,0.37833
1053,0.37797
1054,0.37856
1055,0.3782
1056,0.37879
1057,0.37843
1058,0.37807
1059,0.37771
1060,0.37736
1061,0.377
1062,0.37665
1063,0.37629
1064,0.37688
1065,0.37653
1066,0.37617
1067,0.37582
1068,0.37547
1069,0.37512
1070,0.37477
1071,0.37442
1072,0.375
1073,0.37465
1074,0.3743
1075,0.37395
1076,0.37361
1077,0.37326
1078,0.37291
1079,0.37257
1080,0.37222
1081,0.37188
1082,0.37153
1083,0.37119
1084,0.37085
1085,0.37051
1086,0.37017
1087,0.37075
1088,0.3704
1089,0.37006
1090,0.36972
1091,0.36939
1092,0.36905
1093,0.36871
1094,0.36929
1095,0.36895
1096,0.36953
1097,0.36919
1098,0.36976
1099,0.36943
1100,0.36909
1101,0.36966
1102,0.36933
1103,0.36899
1104,0.36866
1105,0.36833
1106,0.36799
1107,0.36856
1108,0.36913
1109,0.3688
1110,0.36937
1111,0.36904
1112,0.3696
1113,0.36927
1114,0.36894
1115,0.36861
1116,0.36828
1117,0.36795
1118,0.36762
1119,0.36729
1120,0.36696
1121,0.36753
1122,0.3672
1123,0.36687
1124,0.36655
1125,0.36711
1126,0.36679
1127,0.36646
1128,0.36702
1129,0.36758
1130,0.36814
1131,0.36782
1132,0.36837
1133,0.36805
1134,0.36861
1135,0.36828
1136,0.36796
1137,0.36763
1138,0.36819
1139,0.36787
1140,0.36754
1141,0.3681
1142,0.36865
1143,0.3692
1144,0.36888
1145,0.36943
1146,0.36998
1147,0.36966
1148,0.36934
1149,0.36902
1150,0.3687
1151,0.36838
1152,0.36806
1153,0.36774
1154,0.36742
1155,0.36797
1156,0.36765
1157,0.36733
1158,0.36788
1159,0.36842
1160,0.36897
1161,0.36865
1162,0.36833
1163,0.36887
1164,0.36856
1165,0.36824
1166,0.36792
1167,0.36847
1168,0.36815
1169,0.36869
1170,0.36838
1171,0.36806
1172,0.36775
1173,0.36743
1174,0.36712
1175,0.36681
1176,0.3665
1177,0.36703
1178,0.36757
1179,0.36811
1180,0.36864
1181,0.36918
1182,0.36887
1183,0.3694
1184,0.36909
1185,0.36878
1186,0.36847
1187,0.36816
1188,0.36869
1189,0.36922
1190,0.36975
1191,0.37028
1192,0.37081
1193,0.37049
1194,0.37018
1195,0.36987
1196,0.36957
1197,0.36926
1198,0.36895
1199,0.36947
1200,0.36917
1201,0.36886
1202,0.36938
1203,0.36908
1204,0.3696
1205,0.36929
1206,0.36982
1207,0.36951
1208,0.37003
1209,0.36973
1210,0.36942
1211,0.36994
1212,0.36964
1213,0.36933
1214,0.36985
1215,0.36955
1216,0.37007
1217,0.37058
1218,0.3711
1219,0.3708
1220,0.37049
1221,0.37101
1222,0.3707
1223,0.3704
1224,0.37092
1225,0.37143
1226,0.37194
1227,0.37245
1228,0.37296
1229,0.37266
1230,0.37236
1231,0.37287
1232,0.37338
1233,0.37307
1234,0.37277
1235,0.37247
1236,0.37298
1237,0.37268
1238,0.37318
1239,0.37369
1240,0.37419
1241,0.37389
1242,0.3744
1243,0.37409
1244,0.37379
1245,0.37349
1246,0.374
1247,0.3737
1248,0.3734
1249,0.3731
1250,0.3728
1251,0.3725
1252,0.3722
1253,0.37271
1254,0.37321
1255,0.37371
1256,0.37341
1257,0.37391
1258,0.37361
1259,0.37411
1260,0.37381
1261,0.37431
1262,0.37401
1263,0.37451
1264,0.37421
1265,0.3747
1266,0.37441
1267,0.37411
1268,0.37461
1269,0.3751
1270,0.37559
1271,0.3753
1272,0.375
1273,0.37471
1274,0.37441
1275,0.3749
1276,0.37539
1277,0.37588
1278,0.37637
1279,0.37608
1280,0.37578
1281,0.37549
1282,0.3752
1283,0.37568
1284,0.37617
1285,0.37665
1286,0.37714
1287,0.37762
1288,0.37733
1289,0.37704
1290,0.37674
1291,0.37645
1292,0.37616
1293,0.37587
1294,0.37558
1295,0.37529
1296,0.37577
1297,0.37625
1298,0.37596
1299,0.37567
1300,0.37538
1301,0.3751
1302,0.37558
1303,0.37529
1304,0.37577
1305,0.37548
1306,0.37519
1307,0.37567
1308,0.37538
1309,0.37586
1310,0.37557
1311,0.37529
1312,0.375
1313,0.37471
1314,0.37443
1315,0.37414
1316,0.37386
1317,0.37358
1318,0.37405
1319,0.37453
1320,0.37424
1321,0.37396
1322,0.37368
1323,0.37339
1324,0.37311
1325,0.37283
1326,0.37255
1327,0.37302
1328,0.37274
1329,0.37246
1330,0.37293
1331,0.3734
1332,0.37312
1333,0.37359
1334,0.37331
1335,0.37303
1336,0.3735
1337,0.37397
1338,0.37369
1339,0.37416
1340,0.37463
1341,0.37435
1342,0.37407
1343,0.37379
1344,0.37426
1345,0.37472
1346,0.37444
1347,0.37491
1348,0.37463
1349,0.37509
1350,0.37481
1351,0.37454
1352,0.375
1353,0.37472
1354,0.37518
1355,0.37491
1356,0.37463
1357,0.37436
1358,0.37482
1359,0.37528
1360,0.375
1361,0.37546
1362,0.37592
1363,0.37564
1364,0.37537
1365,0.37509
1366,0.37555
1367,0.37527
1368,0.375
1369,0.37473
1370,0.37445
1371,0.37418
1372,0.37464
1373,0.37509
1374,0.37482
1375,0.37455
1376,0.37427
1377,0.37473
1378,0.37446
1379,0.37491
1380,0.37464
1381,0.37437
1382,0.3741
1383,0.37383
1384,0.37428
1385,0.37401
1386,0.37374
1387,0.37347
1388,0.3732
1389,0.37365
1390,0.37338
1391,0.37311
1392,0.37356
1393,0.3733
1394,0.37303
1395,0.37276
1396,0.37249
1397,0.37223
1398,0.37196
1399,0.37169
1400,0.37143
1401,0.37188
1402,0.37161
1403,0.37206
1404,0.37179
1405,0.37153
1406,0.37127
1407,0.371
1408,0.37074
1409,0.37119
1410,0.37092
1411,0.37066
1412,0.3704
1413,0.37084
1414,0.37058
1415,0.37032
1416,0.37006
1417,0.3705
1418,0.37024
1419,0.36998
1420,0.36972
1421,0.37016
1422,0.3699
1423,0.37034
1424,0.37008
1425,0.36982
1426,0.36957
1427,0.36931
1428,0.36905
1429,0.36879
1430,0.36853
1431,0.36827
1432,0.36802
1433,0.36776
1434,0.3675
1435,0.36794
1436,0.36769
1437,0.36743
1438,0.36787
1439,0.36762
1440,0.36736
1441,0.3678
1442,0.36755
1443,0.36729
1444,0.36773
1445,0.36747
1446,0.36791
1447,0.36766
1448,0.36809
1449,0.36784
1450,0.36828
1451,0.36802
1452,0.36777
1453,0.3682
1454,0.36795
1455,0.36838
1456,0.36813
1457,0.36857
1458,0.369
1459,0.36875
1460,0.36849
1461,0.36893
1462,0.36867
1463,0.3691
1464,0.36885
1465,0.36928
1466,0.36971
1467,0.36946
1468,0.36921
1469,0.36896
1470,0.36871
1471,0.36846
1472,0.36889
1473,0.36864
1474,0.36906
1475,0.36949
1476,0.36992
1477,0.37035
1478,0.37009
1479,0.37052
1480,0.37027
1481,0.37002
1482,0.37045
1483,0.37087
1484,0.37129
1485,0.37104
1486,0.37079
1487,0.37054
1488,0.3703
1489,0.37005
1490,0.3698
1491,0.36955
1492,0.3693
1493,0.36906
1494,0.36948
1495,0.36923
1496,0.36965
1497,0.36941
1498,0.36983
1499,0.36958
1500,0.36933
1501,0.36909
1502,0.36951
1503,0.36926
1504,0.36968
1505,0.36944
1506,0.36919
1507,0.36961
1508,0.36936
1509,0.36912
1510,0.36954
1511,0.36929
1512,0.36971
1513,0.36946
1514,0.36922
1515,0.36898
1516,0.36873
1517,0.36849
1518,0.36891
1519,0.36866
1520,0.36842
1521,0.36884
1522,0.36925
1523,0.36901
1524,0.36942
1525,0.36918
1526,0.36894
1527,0.3687
1528,0.36846
1529,0.36821
1530,0.36863
1531,0.36839
1532,0.36815
1533,0.36791
1534,0.36767
1535,0.36808
1536,0.36784
1537,0.36825
1538,0.36801
1539,0.36842
1540,0.36883
1541,0.36859
1542,0.369
1543,0.36876
1544,0.36852
1545,0.36893
1546,0.36934
1547,0.36975
1548,0.36951
1549,0.36927
1550,0.36968
1551,0.36944
1552,0.3692
1553,0.36896
1554,0.36873
1555,0.36849
1556,0.36825
1557,0.36802
1558,0.36778
1559,0.36754
1560,0.36731
1561,0.36707
1562,0.36684
1563,0.3666
1564,0.36637
1565,0.36613
1566,0.3659
1567,0.36567
1568,0.36607
1569,0.36584
1570,0.36561
1571,0.36537
1572,0.36578
1573,0.36618
1574,0.36658
1575,0.36635
1576,0.36675
1577,0.36715
1578,0.36692
1579,0.36669
1580,0.36646
1581,0.36686
1582,0.36662
1583,0.36639
1584,0.36679
1585,0.36719
1586,0.36759
1587,0.36799
1588,0.36776
1589,0.36753
1590,0.3673
1591,0.36769
1592,0.36746
1593,0.36723
1594,0.36763
1595,0.36803
1596,0.36779
1597,0.36819
1598,0.36859
1599,0.36898
1600,0.36875
1601,0.36852
1602,0.36891
1603,0.36868
1604,0.36908
1605,0.36885
1606,0.36862
1607,0.36839
1608,0.36878
1609,0.36917
1610,0.36957
1611,0.36996
1612,0.37035
1613,0.37012
1614,0.36989
1615,0.36966
1616,0.36943
1617,0.3692
1618,0.36897
1619,0.36875
1620,0.36914
1621,0.36891
1622,0.36868
1623,0.36845
1624,0.36884
1625,0.36862
1626,0.36839
1627,0.36878
1628,0.36916
1629,0.36894
1630,0.36933
1631,0.3691
1632,0.36887
1633,0.36865
1634,0.36903
1635,0.36942
1636,0.36919
1637,0.36897
1638,0.36874
1639,0.36852
1640,0.36829
1641,0.36868
1642,0.36845
1643,0.36884
1644,0.36861
1645,0.36839
1646,0.36817
1647,0.36794
1648,0.36772
1649,0.3681
1650,0.36788
1651,0.36826
1652,0.36864
1653,0.36842
1654,0.3688
1655,0.36918
1656,0.36896
1657,0.36874
1658,0.36852
1659,0.3689
1660,0.36928
1661,0.36905
1662,0.36883
1663,0.36921
1664,0.36899
1665,0.36877
1666,0.36855
1667,0.36893
1668,0.36871
1669,0.36908
1670,0.36886
1671,0.36864
1672,0.36902
1673,0.3688
1674,0.36858
1675,0.36836
1676,0.36874
1677,0.36852
1678,0.3683
1679,0.36867
1680,0.36905
1681,0.36942
1682,0.3698
1683,0.36958
1684,0.36995
1685,0.36973
1686,0.37011
1687,0.37048
1688,0.37026
1689,0.37004
1690,0.36982
1691,0.3696
1692,0.36939
1693,0.36917
1694,0.36895
1695,0.36873
1696,0.36851
1697,0.3683
1698,0.36808
1699,0.36845
1700,0.36824
1701,0.36861
1702,0.36839
1703,0.36876
1704,0.36854
1705,0.36891
1706,0.3687
1707,0.36848
1708,0.36827
1709,0.36805
1710,0.36784
1711,0.36821
1712,0.36799
1713,0.36836
1714,0.36814
1715,0.36851
1716,0.36888
1717,0.36925
1718,0.36903
1719,0.36882
1720,0.3686
1721,0.36839
1722,0.36818
1723,0.36796
1724,0.36775
1725,0.36812
1726,0.3679
1727,0.36769
1728,0.36748
1729,0.36726
1730,0.36705
1731,0.36684
1732,0.36663
1733,0.36642
1734,0.36678
1735,0.36657
1736,0.36636
1737,0.36615
1738,0.36651
1739,0.3663
1740,0.36609
1741,0.36646
1742,0.36682
1743,0.36661
1744,0.36697
1745,0.36676
1746,0.36655
1747,0.36634
1748,0.3667
1749,0.36707
1750,0.36743
1751,0.36722
1752,0.36701
1753,0.36737
1754,0.36716
1755,0.36752
1756,0.36788
1757,0.36767
1758,0.36746
1759,0.36725
1760,0.36761
1761,0.3674
1762,0.36776
1763,0.36812
1764,0.36791
1765,0.36771
1766,0.3675
1767,0.36729
1768,0.36708
1769,0.36687
1770,0.36723
1771,0.36702
1772,0.36682
1773,0.36717
1774,0.36697
1775,0.36676
1776,0.36712
1777,0.36691
1778,0.3667
1779,0.3665
1780,0.36685
1781,0.36665
1782,0.367
1783,0.36736
1784,0.36715
1785,0.36695
1786,0.36674
1787,0.36654
1788,0.36633
1789,0.36613
1790,0.36648
1791,0.36683
1792,0.36663
1793,0.36642
1794,0.36622
1795,0.36602
1796,0.36637
1797,0.36617
1798,0.36652
1799,0.36631
1800,0.36611
1801,0.36591
1802,0.3657
1803,0.3655
1804,0.3653
1805,0.3651
1806,0.36545
1807,0.3658
1808,0.36615
1809,0.36595
1810,0.36575
1811,0.3661
1812,0.36589
1813,0.36624
1814,0.36604
1815,0.36584
1816,0.36564
1817,0.36599
1818,0.36579
1819,0.36614
1820,0.36648
1821,0.36683
1822,0.36718
1823,0.36753
1824,0.36787
1825,0.36767
1826,0.36802
1827,0.36836
1828,0.36871
1829,0.36905
1830,0.36885
1831,0.36865
1832,0.36845
1833,0.36879
1834,0.36914
1835,0.36894
1836,0.36928
1837,0.36962
1838,0.36942
1839,0.36922
1840,0.36902
1841,0.36882
1842,0.36916
1843,0.36896
1844,0.36931
1845,0.36911
1846,0.36945
1847,0.36925
1848,0.36959
1849,0.36939
1850,0.36919
1851,0.36953
1852,0.36933
1853,0.36913
1854,0.36893
1855,0.36873
1856,0.36853
1857,0.36834
1858,0.36814
1859,0.36794
1860,0.36828
1861,0.36862
1862,0.36896
1863,0.36876
1864,0.3691
1865,0.3689
1866,0.36924
1867,0.36958
1868,0.36938
1869,0.36972
1870,0.36952
1871,0.36932
1872,0.36912
1873,0.36893
1874,0.36873
1875,0.36853
1876,0.36887
