games_played,res_win_ratio
1158,0.27807
1159,0.27783
1160,0.27845
1161,0.27821
1162,0.27797
1163,0.27773
1164,0.27749
1165,0.27725
1166,0.27702
1167,0.27678
1168,0.27654
1169,0.2763
1170,0.27607
1171,0.27583
1172,0.2756
1173,0.27536
1174,0.27513
1175,0.27489
1176,0.27466
1177,0.27443
1178,0.27419
1179,0.27396
1180,0.27373
1181,0.27434
1182,0.27411
1183,0.27388
1184,0.27365
1185,0.27426
1186,0.27403
1187,0.27464
1188,0.27525
1189,0.27502
1190,0.27563
1191,0.2754
1192,0.27601
1193,0.27578
1194,0.27554
1195,0.27615
1196,0.27676
1197,0.27736
1198,0.27713
1199,0.2769
1200,0.27667
1201,0.27644
1202,0.27704
1203,0.27681
1204,0.27741
1205,0.27718
1206,0.27695
1207,0.27755
1208,0.27815
1209,0.27792
1210,0.27851
1211,0.27828
1212,0.27805
1213,0.27865
1214,0.27842
1215,0.27819
1216,0.27796
1217,0.27855
1218,0.27833
1219,0.2781
1220,0.27787
1221,0.27764
1222,0.27741
1223,0.27719
1224,0.27696
1225,0.27673
1226,0.27651
1227,0.27628
1228,0.27606
1229,0.27665
1230,0.27642
1231,0.2762
1232,0.27597
1233,0.27575
1234,0.27553
1235,0.2753
1236,0.27508
1237,0.27486
1238,0.27464
1239,0.27441
1240,0.27419
1241,0.27397
1242,0.27375
1243,0.27434
1244,0.27412
1245,0.2747
1246,0.27448
1247,0.27426
1248,0.27404
1249,0.27382
1250,0.2736
1251,0.27338
1252,0.27316
1253,0.27294
1254,0.27273
1255,0.27331
1256,0.27309
1257,0.27287
1258,0.27266
1259,0.27244
1260,0.27222
1261,0.27201
1262,0.27179
1263,0.27158
1264,0.27215
1265,0.27194
1266,0.27251
1267,0.2723
1268,0.27208
1269,0.27187
1270,0.27165
1271,0.27144
1272,0.27123
1273,0.27101
1274,0.2708
1275,0.27137
1276,0.27116
1277,0.27173
1278,0.2723
1279,0.27209
1280,0.27187
1281,0.27166
1282,0.27145
1283,0.27124
1284,0.27103
1285,0.2716
1286,0.27138
1287,0.27195
1288,0.27174
1289,0.27153
1290,0.27209
1291,0.27188
1292,0.27167
1293,0.27224
1294,0.2728
1295,0.27259
1296,0.27238
1297,0.27294
1298,0.27273
1299,0.27252
1300,0.27231
1301,0.2721
1302,0.27189
1303,0.27168
1304,0.27224
1305,0.27203
1306,0.27182
1307,0.27161
1308,0.27141
1309,0.2712
1310,0.27099
1311,0.27079
1312,0.27134
1313,0.2719
1314,0.27169
1315,0.27148
1316,0.27204
1317,0.27259
1318,0.27314
1319,0.27293
1320,0.27273
1321,0.27328
1322,0.27307
