,11,15,1,4,39,0,29
,12,15,1,4,107,0,69
,13,15,1,4,1162,7,839
,14,15,1,4,1523,19,1249
,15,15,1,4,47,3,36
,1,16,2,3,0,0,0
,2,16,2,3,1,0,0
,3,16,2,3,151,1,47
,4,16,2,3,13875,88,2339
,5,16,2,3,28529,146,16128
,6,16,2,3,19562,157,27540
,7,16,2,3,5690,167,16390
,8,16,2,3,4035,122,8024
,9,16,2,3,6788,152,4057
,10,16,2,3,19851,147,12138
,11,16,2,3,38165,178,27678
,12,16,2,3,57637,266,60806
,13,16,2,3,54052,294,60691
,14,16,2,3,38970,258,42157
,15,16,2,3,961,9,666
,1,17,2,4,0,0,0
,2,17,2,4,1,0,1
,3,17,2,4,12774,705,1695
,4,17,2,4,35744,6889,9880
,5,17,2,4,9862,1873,4311
,6,17,2,4,3046,280,1097
,7,17,2,4,7324,94,562
,8,17,2,4,16485,54,876
,9,17,2,4,33216,121,1032
,10,17,2,4,310777,1609,6115
,11,17,2,4,148116,5020,5561
,12,17,2,4,69151,2883,0
,13,17,2,4,63657,1564,0
,14,17,2,4,61358,985,0
,15,17,2,4,783,29,0
,1,18,1,3,0,0,0
,2,18,1,3,0,0,0
,3,18,1,3,3,0,0
,4,18,1,3,15,2,9
,5,18,1,3,0,0,7
,6,18,1,3,6,0,2
,7,18,1,3,24,0,12
,8,18,1,3,959,11,143
,9,18,1,3,985,14,1073
,10,18,1,3,1495,32,914
,11,18,1,3,2367,89,991
,12,18,1,3,4922,100,6644
,13,18,1,3,1132,53,1514
,14,18,1,3,385,14,527
,15,18,1,3,20,0,24
,1,19,2,3,0,0,0
,2,19,2,3,0,0,0
,3,19,2,3,9,0,1
,4,19,2,3,55,1,32
,5,19,2,3,168,2,110
,6,19,2,3,967,18,190
,7,19,2,3,606,15,703
,8,19,2,3,340,4,702
,9,19,2,3,212,1,235
,10,19,2,3,286,0,445
,11,19,2,3,372,2,421
,12,19,2,3,236,1,222
,13,19,2,3,642,8,360
,14,19,2,3,1541,18,827
,15,19,2,3,0,0,0
,1,20,1,3,0,0,0
,2,20,1,3,0,0,0
,3,20,1,3,4,0,0
,4,20,1,3,3,0,5
,5,20,1,3,36,0,1
,6,20,1,3,34,0,42
,7,20,1,3,24,0,41
,8,20,1,3,124,0,53
,9,20,1,3,57,0,80
,10,20,1,3,67,0,102
,11,20,1,3,61,0,57
,12,20,1,3,260,0,67
,13,20,1,3,189,1,366
,14,20,1,3,8,0,51
,15,20,1,3,0,0,0
,1,21,2,3,0,0,0
,2,21,2,3,0,0,0
,3,21,2,3,107,6,0
,4,21,2,3,1060,56,132
,5,21,2,3,8815,251,836
,6,21,2,3,23237,810,8372
,7,21,2,3,43570,1854,14242
,8,21,2,3,39809,2050,36826
,9,21,2,3,18713,2938,35121
,10,21,2,3,6446,760,15974
,11,21,2,3,2951,232,10199
,12,21,2,3,15416,208,10395
,13,21,2,3,56711,1214,27125
,14,21,2,3,32175,1270,33810
,15,21,2,3,757,17,620
,1,22,2,4,0,0,0
,2,22,2,4,0,0,0
,3,22,2,4,420,13,17
,4,22,2,4,1337,56,710
,5,22,2,4,753,84,1135
,6,22,2,4,1943,33,540
,7,22,2,4,7423,153,3557
,8,22,2,4,8088,270,7136
,9,22,2,4,7505,247,7521
,10,22,2,4,22621,378,7467
,11,22,2,4,37811,1447,24686
,12,22,2,4,23084,1369,24456
,13,22,2,4,10512,629,17379
,14,22,2,4,9482,392,21243
,15,22,2,4,0,0,0
,1,23,2,3,0,0,0
,2,23,2,3,0,0,0
,3,23,2,3,4,1,0
,4,23,2,3,19,0,5
,5,23,2,3,12,0,15
,6,23,2,3,192,0,8
,7,23,2,3,577,1,35
,8,23,2,3,829,4,161
,9,23,2,3,1539,10,486
,10,23,2,3,3470,8,3966
,11,23,2,3,4100,10,3236
,12,23,2,3,4063,8,4224
,13,23,2,3,6488,92,5062
,14,23,2,3,7078,176,6046
,15,23,2,3,2356,22,1640
,1,24,3,4,0,0,0
,2,24,3,4,2,0,0
,3,24,3,4,5715,201,127
,4,24,3,4,81470,5805,35808
,5,24,3,4,427662,23308,170620
,6,24,3,4,887192,30280,581763
,7,24,3,4,1260444,32881,1220536
,8,24,3,4,1245787,28906,1259737
,9,24,3,4,902663,22571,1006183
,10,24,3,4,724670,15932,730387
,11,24,3,4,800273,13236,592641
,12,24,3,4,1340095,21829,1251042
,13,24,3,4,1528758,29555,1327529
,14,24,3,4,1346528,30438,1205943
,15,24,3,4,35742,778,55295
,1,25,1,4,0,0,0
,2,25,1,4,0,0,0
,3,25,1,4,129,1,45
,4,25,1,4,9,0,79
,5,25,1,4,3,1,14
,6,25,1,4,0,1,0
,7,25,1,4,0,0,0
,8,25,1,4,3,0,1
,9,25,1,4,2,0,3
,10,25,1,4,2,0,1
,11,25,1,4,2,0,2
,12,25,1,4,7,0,4
,13,25,1,4,23,0,21
,14,25,1,4,6,0,11
,15,25,1,4,0,0,0
,1,26,2,4,0,0,0
,2,26,2,4,0,0,0
,3,26,2,4,399,8,17
,4,26,2,4,1107,58,249
,5,26,2,4,1007,74,808
,6,26,2,4,2476,90,1602
,7,26,2,4,6701,153,3643
,8,26,2,4,4576,246,5164
,9,26,2,4,4567,196,3151
,10,26,2,4,32011,454,5411
,11,26,2,4,92456,2756,30520
,12,26,2,4,56966,3541,68962
,13,26,2,4,16482,1469,67525
,14,26,2,4,28290,1146,18493
,15,26,2,4,2588,117,1085
,1,27,2,3,0,0,0
,2,27,2,3,0,0,0
,3,27,2,3,261,14,32
,4,27,2,3,384,29,474
,5,27,2,3,202,10,214
,6,27,2,3,115,0,118
,7,27,2,3,144,0,97
,8,27,2,3,262,2,123
,9,27,2,3,688,3,277
,10,27,2,3,444,9,915
,11,27,2,3,386,1,343
,12,27,2,3,3821,17,2507
,13,27,2,3,3975,35,4153
,14,27,2,3,1300,22,2240
,15,27,2,3,48,1,95
,1,28,2,3,0,0,0
,2,28,2,3,0,0,0
,3,28,2,3,2,0,0
,4,28,2,3,9,1,4
,5,28,2,3,52,0,29
,6,28,2,3,107,0,82
,7,28,2,3,217,0,189
,8,28,2,3,58,0,53
,9,28,2,3,63,0,115
,10,28,2,3,77,0,39
,11,28,2,3,103,0,64
,12,28,2,3,130,1,112
,13,28,2,3,814,0,86
,14,28,2,3,577,1,0
,15,28,2,3,8,0,0
,1,29,2,3,1,0,0
,2,29,2,3,0,0,1
,3,29,2,3,108,0,22
,4,29,2,3,13,0,96
,5,29,2,3,3,0,4
,6,29,2,3,16,0,7
,7,29,2,3,98,0,34
,8,29,2,3,35,0,102
,9,29,2,3,3,0,9
,10,29,2,3,14,0,8
,11,29,2,3,35,0,21
,12,29,2,3,52,0,58
,13,29,2,3,88,0,81
,14,29,2,3,354,0,34
,15,29,2,3,24,0,1
,1,30,2,3,0,0,0
,2,30,2,3,0,0,0
,3,30,2,3,193,6,5
,4,30,2,3,1639,55,929
,5,30,2,3,4072,130,2634
,6,30,2,3,6688,122,6532
,7,30,2,3,4663,78,5220
,8,30,2,3,1887,20,2331
,9,30,2,3,1696,7,1789
,10,30,2,3,955,8,677
,11,30,2,3,2652,11,2060
,12,30,2,3,1832,11,2715
,13,30,2,3,3340,14,3153
,14,30,2,3,6097,89,4549
,15,30,2,3,0,0,0
,1,31,2,4,4,0,0
,2,31,2,4,16,0,6
,3,31,2,4,8507,152,1586
,4,31,2,4,45930,4027,19832
,5,31,2,4,38022,3727,27789
,6,31,2,4,13618,874,19907
,7,31,2,4,12184,245,33786
,8,31,2,4,12637,168,13114
,9,31,2,4,30189,198,21161
,10,31,2,4,76206,885,61771
,11,31,2,4,144244,1963,105643
,12,31,2,4,202852,3523,189043
,13,31,2,4,199286,4279,217061
,14,31,2,4,87999,1949,108721
,15,31,2,4,3694,24,3829
,1,32,1,3,0,0,0
,2,32,1,3,0,0,0
,3,32,1,3,6,1,0
,4,32,1,3,115,0,4
,5,32,1,3,314,3,189
,6,32,1,3,792,11,436
,7,32,1,3,1224,8,1195
,8,32,1,3,1433,17,1092
,9,32,1,3,2140,20,2361
,10,32,1,3,2769,35,2704
,11,32,1,3,1968,10,2348
,12,32,1,3,1079,8,1230
,13,32,1,3,2230,21,1585
,14,32,1,3,1330,13,1670
,15,32,1,3,32,0,61
,1,33,2,3,0,0,0
,2,33,2,3,0,0,0
,3,33,2,3,3,0,0
,4,33,2,3,47,0,10
,5,33,2,3,961,2,13
,6,33,2,3,2734,45,764
,7,33,2,3,863,12,819
,8,33,2,3,103,3,184
,9,33,2,3,118,0,124
,10,33,2,3,37,0,10
,11,33,2,3,47,1,0
,12,33,2,3,50,0,0
,13,33,2,3,18,0,2961
,14,33,2,3,23,0,35
,15,33,2,3,0,0,0
,1,34,2,3,0,0,0
,2,34,2,3,0,0,0
,3,34,2,3,7,0,0
,4,34,2,3,66,5,33
,5,34,2,3,705,60,458
,6,34,2,3,88,9,290
,7,34,2,3,70,1,32
,8,34,2,3,77,2,67
,9,34,2,3,187,8,127
,10,34,2,3,283,13,307
,11,34,2,3,205,3,211
,12,34,2,3,425,3,179
,13,34,2,3,1263,14,760
,14,34,2,3,597,22,1011
,15,34,2,3,13,0,5
,1,35,2,4,0,0,0
,2,35,2,4,2,0,0
,3,35,2,4,2842,12,156
,4,35,2,4,14858,215,8424
,5,35,2,4,105848,827,34147
,6,35,2,4,155843,4634,198502
,7,35,2,4,76274,3769,87098
,8,35,2,4,56059,1832,55552
,9,35,2,4,51265,1452,52710
,10,35,2,4,47265,1466,50053
,11,35,2,4,41487,1203,39962
,12,35,2,4,57230,1198,50778
,13,35,2,4,118136,1844,104599
,14,35,2,4,97516,2120,98549
,15,35,2,4,5145,88,3683
,1,36,3,4,9790,213,214
,2,36,3,4,69471,2622,39073
,3,36,3,4,2304,470,36791
,4,36,3,4,1354,1328,1599
,5,36,3,4,143,1,675
,6,36,3,4,518,0,173
,7,36,3,4,803,0,511
,8,36,3,4,721,0,1216
,9,36,3,4,354,0,381
,10,36,3,4,585,0,413
,11,36,3,4,545,0,627
,12,36,3,4,529,0,437
,13,36,3,4,2494,2,1246
,14,36,3,4,349,0,1754
,15,36,3,4,11,0,20
,1,37,3,4,0,0,0
,2,37,3,4,0,0,0
,3,37,3,4,906,16,31
,4,37,3,4,5601,277,1408
,5,37,3,4,22876,646,5593
,6,37,3,4,68463,2395,32989
,7,37,3,4,197662,6771,114366
,8,37,3,4,319586,9557,305073
,9,37,3,4,214585,6336,284193
,10,37,3,4,244505,5316,225577
,11,37,3,4,242622,5452,241259
,12,37,3,4,325969,6447,297930
,13,37,3,4,452109,10770,429903
,14,37,3,4,156806,5783,209927
,15,37,3,4,3570,100,3384
,1,38,1,3,0,0,0
,2,38,1,3,0,0,0
,3,38,1,3,0,0,0
,4,38,1,3,1,0,0
,5,38,1,3,105,2,26
,6,38,1,3,197,5,174
,7,38,1,3,75,0,130
,8,38,1,3,45,0,69
,9,38,1,3,56,0,65
,10,38,1,3,66,0,34
,11,38,1,3,66,0,88
,12,38,1,3,212,3,119
,13,38,1,3,1903,83,1026
,14,38,1,3,845,51,1583
,15,38,1,3,7,0,17
,1,39,2,3,0,0,0
,2,39,2,3,0,0,0
,3,39,2,3,19,0,0
,4,39,2,3,201,9,19
,5,39,2,3,391,11,160
,6,39,2,3,476,17,277
,7,39,2,3,2113,17,373
,8,39,2,3,779,24,913
,9,39,2,3,1110,11,2145
,10,39,2,3,201,3,0
,11,39,2,3,484,2,1101
,12,39,2,3,1333,14,858
,13,39,2,3,780,9,0
,14,39,2,3,933,11,1173
,15,39,2,3,0,0,0
,1,40,2,4,0,0,0
,2,40,2,4,0,0,0
,3,40,2,4,347,2,4
,4,40,2,4,372,4,334
,5,40,2,4,337,4,331
,6,40,2,4,2403,6,767
,7,40,2,4,14361,134,2968
,8,40,2,4,23467,286,11652
,9,40,2,4,34473,468,21785
,10,40,2,4,34211,481,28878
,11,40,2,4,29667,341,20807
,12,40,2,4,29683,459,44397
,13,40,2,4,23955,419,20029
,14,40,2,4,11065,196,25147
,15,40,2,4,745,12,4752
,1,41,2,3,0,0,0
,2,41,2,3,0,0,0
,3,41,2,3,179,1,7
,4,41,2,3,1096,13,567
,5,41,2,3,1558,19,861
,6,41,2,3,6666,35,2838
,7,41,2,3,6548,34,7155
,8,41,2,3,2020,15,5271
,9,41,2,3,1657,3,2592
,10,41,2,3,992,6,1074
,11,41,2,3,615,6,599
,12,41,2,3,1159,5,970
,13,41,2,3,5909,17,4073
,14,41,2,3,4355,38,6617
,15,41,2,3,37,1,-912
,1,42,2,4,0,0,0
,2,42,2,4,6,0,0
,3,42,2,4,861,6,67
,4,42,2,4,1209,63,1281
,5,42,2,4,170,34,724
,6,42,2,4,531,4,83
,7,42,2,4,2362,38,2112
,8,42,2,4,5130,41,3167
,9,42,2,4,6324,94,7623
,10,42,2,4,32723,266,17761
,11,42,2,4,79126,1240,72381
,12,42,2,4,82395,2134,92819
,13,42,2,4,21589,1107,26458
,14,42,2,4,10547,499,9758
,15,42,2,4,91,11,401
,1,43,2,4,0,0,0
,2,43,2,4,0,0,0
,3,43,2,4,186,6,8
,4,43,2,4,1315,55,673
,5,43,2,4,544,22,1128
,6,43,2,4,296,3,405
,7,43,2,4,267,1,141
,8,43,2,4,1424,7,1023
,9,43,2,4,1565,28,1515
,10,43,2,4,1290,6,1352
,11,43,2,4,1397,7,1386
,12,43,2,4,3579,11,2494
,13,43,2,4,14823,68,10738
,14,43,2,4,23093,108,24379
,15,43,2,4,811,2,864
,1,44,1,4,0,0,0
,2,44,1,4,0,0,0
,3,44,1,4,262,8,23
,4,44,1,4,588,7,273
,5,44,1,4,94,2,494
,6,44,1,4,54,2,43
,7,44,1,4,116,0,19
,8,44,1,4,374,1,287
,9,44,1,4,267,2,230
,10,44,1,4,2611,4,513
,11,44,1,4,6199,23,175
,12,44,1,4,11454,70,0
,13,44,1,4,8857,80,0
,14,44,1,4,3831,32,0
,15,44,1,4,302,0,0
,1,45,2,4,0,0,0
,2,45,2,4,0,0,0
,3,45,2,4,3308,31,45
,4,45,2,4,4374,205,3269
,5,45,2,4,1586,84,3244
,6,45,2,4,2686,29,1213
,7,45,2,4,4620,33,3798
,8,45,2,4,8044,42,6238
,9,45,2,4,46145,231,15636
,10,45,2,4,264339,2596,109916
,11,45,2,4,188196,5044,308248
,12,45,2,4,195363,3285,140974
,13,45,2,4,266113,4728,279336
,14,45,2,4,250706,4031,195640
,15,45,2,4,4571,130,3065
,1,46,3,3,0,0,0
,2,46,3,3,0,0,0
,3,46,3,3,98,8,2
,4,46,3,3,474,23,71
,5,46,3,3,2498,41,375
,6,46,3,3,3969,98,978
,7,46,3,3,2031,45,5370
,8,46,3,3,1027,43,2337
,9,46,3,3,562,14,1006
,10,46,3,3,647,35,446
,11,46,3,3,1466,26,1000
,12,46,3,3,4886,258,3116
,13,46,3,3,5113,80,330
,14,46,3,3,3142,36,3920
,15,46,3,3,49,0,0
,1,47,2,4,0,0,0
,2,47,2,4,3,0,0
,3,47,2,4,3036,90,77
,4,47,2,4,6317,362,6664
,5,47,2,4,2513,122,3819
,6,47,2,4,1099,31,1289
,7,47,2,4,1060,10,931
,8,47,2,4,3382,9,2813
,9,47,2,4,11069,26,5604
,10,47,2,4,18384,71,13823
,11,47,2,4,34139,116,29011
,12,47,2,4,83114,461,63813
,13,47,2,4,35040,828,60152
,14,47,2,4,12727,236,14872
,15,47,2,4,497,4,336
,1,48,1,3,0,0,0
,2,48,1,3,0,0,0
,3,48,1,3,30,0,0
,4,48,1,3,1059,2,642
,5,48,1,3,2265,22,862
,6,48,1,3,1328,30,3020
,7,48,1,3,402,4,475
,8,48,1,3,303,2,324
,9,48,1,3,29,1,21
,10,48,1,3,145,0,97
,11,48,1,3,118,0,143
,12,48,1,3,152,0,144
,13,48,1,3,101,2,117
,14,48,1,3,134,0,52
,15,48,1,3,21,0,1
,1,49,1,3,0,0,0
,2,49,1,3,0,0,0
,3,49,1,3,12,0,0
,4,49,1,3,4,0,13
,5,49,1,3,0,0,3
,6,49,1,3,2,0,2
,7,49,1,3,0,0,0
,8,49,1,3,2,0,0
,9,49,1,3,10,0,6
,10,49,1,3,20,0,9
,11,49,1,3,35,0,30
,12,49,1,3,3,0,20
,13,49,1,3,29,0,23
,14,49,1,3,25,0,21
,15,49,1,3,0,0,0
,1,50,2,3,0,0,0
,2,50,2,3,0,0,0
,3,50,2,3,1109,51,5
,4,50,2,3,5863,250,1296
,5,50,2,3,10313,201,9258
,6,50,2,3,15283,245,7021
,7,50,2,3,37081,413,18890
,8,50,2,3,25066,550,31612
,9,50,2,3,17494,395,19547
,10,50,2,3,14809,140,17233
,11,50,2,3,16970,86,10357
,12,50,2,3,26797,83,15966
,13,50,2,3,43275,252,26348
,14,50,2,3,25557,434,33805
,15,50,2,3,381,6,740
,1,51,2,4,0,0,0
,2,51,2,4,0,0,0
,3,51,2,4,2240,75,54
,4,51,2,4,22694,825,1504
,5,51,2,4,14164,2458,18034
,6,51,2,4,17334,1169,8002
,7,51,2,4,28923,1175,8450
,8,51,2,4,28412,854,65625
,9,51,2,4,23280,4799,10627
,10,51,2,4,31145,1315,29463
,11,51,2,4,24493,791,28045
,12,51,2,4,19827,573,14703
,13,51,2,4,38316,825,25307
,14,51,2,4,35327,952,38084
,15,51,2,4,212,21,0
,1,52,3,3,0,0,0
,2,52,3,3,1,0,1
,3,52,3,3,709,46,156
,4,52,3,3,4827,346,1224
,5,52,3,3,19448,567,4656
,6,52,3,3,43326,1994,12423
,7,52,3,3,25767,1852,21178
,8,52,3,3,4861,616,33291
,9,52,3,3,4259,509,23565
,10,52,3,3,4357,336,2958
,11,52,3,3,8356,384,3266
,12,52,3,3,22151,981,9387
,13,52,3,3,27889,1685,17531
,14,52,3,3,16473,1372,11256
,15,52,3,3,586,48,455
,1,53,2,3,0,0,0
,2,53,2,3,0,0,0
,3,53,2,3,32,1,0
,4,53,2,3,363,9,119
,5,53,2,3,2122,36,921
,6,53,2,3,3921,128,2730
,7,53,2,3,10194,274,4592
,8,53,2,3,9097,269,5930
,9,53,2,3,3348,126,9521
,10,53,2,3,4368,132,5373
,11,53,2,3,4960,139,5892
,12,53,2,3,7555,213,10882
,13,53,2,3,9006,296,2751
,14,53,2,3,4900,231,6601
,15,53,2,3,0,7,0
,1,54,1,3,0,0,0
,2,54,1,3,0,0,0
,3,54,1,3,12,0,1
,4,54,1,3,303,1,8
,5,54,1,3,991,11,191
,6,54,1,3,695,20,315
,7,54,1,3,2820,51,1667
,8,54,1,3,120,0,1702
,9,54,1,3,89,0,885
,10,54,1,3,58,0,196
,11,54,1,3,65,2,44
,12,54,1,3,124,1,127
,13,54,1,3,239,0,150
,14,54,1,3,489,5,336
,15,54,1,3,90,1,10
,1,55,2,3,0,0,0
,2,55,2,3,0,0,0
,3,55,2,3,15,0,0
,4,55,2,3,24,0,26
,5,55,2,3,0,0,13
,6,55,2,3,164,0,14
,7,55,2,3,76,0,172
,8,55,2,3,40,0,59
,9,55,2,3,56,0,57
,10,55,2,3,88,0,71
,11,55,2,3,114,0,86
,12,55,2,3,743,3,145
,13,55,2,3,815,4,951
,14,55,2,3,712,0,659
,15,55,2,3,19,0,8
,1,56,1,4,0,0,0
,2,56,1,4,1,0,0
,3,56,1,4,744,4,26
,4,56,1,4,944,48,223
,5,56,1,4,180,16,1375
,6,56,1,4,120,1,205
,7,56,1,4,75,0,101
,8,56,1,4,311,-5,158
,9,56,1,4,996,0,517
,10,56,1,4,1534,9,1206
,11,56,1,4,7403,45,3267
,12,56,1,4,15682,111,11248
,13,56,1,4,16218,190,15412
,14,56,1,4,21392,170,16170
,15,56,1,4,1028,9,195
,1,57,1,3,0,0,0
,2,57,1,3,0,0,0
,3,57,1,3,9,0,0
,4,57,1,3,91,1,12
,5,57,1,3,185,1,177
,6,57,1,3,527,9,219
,7,57,1,3,1836,30,806
,8,57,1,3,1929,50,2315
,9,57,1,3,905,18,1383
,10,57,1,3,435,8,734
,11,57,1,3,502,5,360
,12,57,1,3,2939,83,1067
,13,57,1,3,6353,360,3405
,14,57,1,3,1303,87,4198
,15,57,1,3,11,0,124
,1,58,3,3,0,0,0
,2,58,3,3,0,0,0
,3,58,3,3,26,0,2
,4,58,3,3,105,3,57
,5,58,3,3,1041,8,150
,6,58,3,3,4674,92,2221
,7,58,3,3,11684,171,4520
,8,58,3,3,34601,535,12044
,9,58,3,3,23237,389,12210
,10,58,3,3,20801,271,21313
,11,58,3,3,13905,237,21291
,12,58,3,3,14190,217,38288
,13,58,3,3,13386,170,10766
,14,58,3,3,21422,272,11996
,15,58,3,3,900,8,319
,1,59,1,3,0,0,0
,2,59,1,3,0,0,0
,3,59,1,3,5,0,0
,4,59,1,3,13,0,12
